2024-10-18 01:15:21 - INFO - Epoch [11/20], Train Loss: 0.0056, Test Loss: 0.0056, Test PSNR: 22.54 dB
2024-10-18 01:15:32 - INFO - Epoch [12/20], Train Loss: 0.0053, Test Loss: 0.0053, Test PSNR: 22.75 dB
2024-10-18 01:15:45 - INFO - Epoch [13/20], Train Loss: 0.0051, Test Loss: 0.0052, Test PSNR: 22.84 dB
2024-10-18 01:15:57 - INFO - Epoch [14/20], Train Loss: 0.0049, Test Loss: 0.0051, Test PSNR: 22.98 dB
2024-10-18 01:16:08 - INFO - Epoch [15/20], Train Loss: 0.0047, Test Loss: 0.0049, Test PSNR: 23.09 dB
2024-10-18 01:16:21 - INFO - Epoch [16/20], Train Loss: 0.0046, Test Loss: 0.0047, Test PSNR: 23.32 dB
2024-10-18 01:16:32 - INFO - Epoch [17/20], Train Loss: 0.0044, Test Loss: 0.0046, Test PSNR: 23.41 dB
2024-10-18 01:16:44 - INFO - Epoch [18/20], Train Loss: 0.0043, Test Loss: 0.0045, Test PSNR: 23.46 dB
2024-10-18 01:16:56 - INFO - Epoch [19/20], Train Loss: 0.0041, Test Loss: 0.0044, Test PSNR: 23.57 dB
2024-10-18 01:17:08 - INFO - Epoch [20/20], Train Loss: 0.0040, Test Loss: 0.0043, Test PSNR: 23.71 dB
2024-10-18 01:17:19 - INFO - Epoch [1/20], Train Loss: 0.0437, Test Loss: 0.0222, Test PSNR: 16.55 dB
2024-10-18 01:17:31 - INFO - Epoch [2/20], Train Loss: 0.0179, Test Loss: 0.0142, Test PSNR: 18.52 dB
2024-10-18 01:17:43 - INFO - Epoch [3/20], Train Loss: 0.0128, Test Loss: 0.0110, Test PSNR: 19.60 dB
2024-10-18 01:17:54 - INFO - Epoch [4/20], Train Loss: 0.0102, Test Loss: 0.0090, Test PSNR: 20.51 dB
2024-10-18 01:18:06 - INFO - Epoch [5/20], Train Loss: 0.0087, Test Loss: 0.0079, Test PSNR: 21.04 dB
2024-10-18 01:18:18 - INFO - Epoch [6/20], Train Loss: 0.0077, Test Loss: 0.0072, Test PSNR: 21.48 dB
2024-10-18 01:18:30 - INFO - Epoch [7/20], Train Loss: 0.0071, Test Loss: 0.0067, Test PSNR: 21.80 dB
2024-10-18 01:18:42 - INFO - Epoch [8/20], Train Loss: 0.0065, Test Loss: 0.0063, Test PSNR: 22.06 dB
2024-10-18 01:18:54 - INFO - Epoch [9/20], Train Loss: 0.0061, Test Loss: 0.0058, Test PSNR: 22.36 dB
2024-10-18 01:19:06 - INFO - Epoch [10/20], Train Loss: 0.0057, Test Loss: 0.0056, Test PSNR: 22.52 dB
2024-10-18 01:19:18 - INFO - Epoch [11/20], Train Loss: 0.0054, Test Loss: 0.0052, Test PSNR: 22.83 dB
2024-10-18 01:19:30 - INFO - Epoch [12/20], Train Loss: 0.0051, Test Loss: 0.0051, Test PSNR: 22.97 dB
